codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0060,0064,0181,0185,0186,0188,0501,0505,0542,0543
23,Yerba Buena,015,0213 ,2773,341,4,3,0,12,31,5,2,1,124,21,6,64
23,Yerba Buena,015,0213 ,2774,340,6,13,0,15,16,2,2,1,116,15,13,83
23,Yerba Buena,015,0213 ,2775,340,6,2,6,10,31,2,4,2,131,16,11,67
23,Yerba Buena,015,0213 ,2776,340,1,3,4,16,19,2,3,3,103,8,6,106
23,Yerba Buena,015,0213 ,2777,341,11,0,3,6,28,4,9,3,96,14,15,105
23,Yerba Buena,015,0214 ,2778,344,6,6,5,10,41,3,9,2,125,15,7,77
23,Yerba Buena,015,0214 ,2779,343,5,5,2,14,32,4,4,2,141,14,14,62
23,Yerba Buena,015,0214 ,2780,344,5,5,1,13,33,8,0,13,132,8,0,66
23,Yerba Buena,015,0214 ,2781,343,4,9,4,12,37,4,7,1,137,10,10,57
23,Yerba Buena,015,0214 ,2782,344,4,6,1,10,29,4,1,1,157,17,7,60
23,Yerba Buena,015,0214 ,2783,345,6,4,1,13,31,1,9,4,163,0,14,36
23,Yerba Buena,015,0214 ,2784,345,5,6,2,10,21,5,6,1,162,18,10,66
23,Yerba Buena,015,0214 ,2785,344,5,8,0,14,16,3,5,0,167,14,6,61
23,Yerba Buena,015,0214 ,2786,344,3,4,3,10,12,3,8,5,158,14,8,68
23,Yerba Buena,015,0214 ,2787,344,7,2,1,18,18,1,4,1,135,10,7,72
23,Yerba Buena,015,0214 ,2788,344,8,4,13,18,7,11,0,13,154,13,0,39
23,Yerba Buena,015,0214 ,2789,343,10,5,4,15,25,2,4,0,125,12,6,69
23,Yerba Buena,015,0214 ,2790,343,7,8,1,3,26,2,13,3,176,12,6,35
23,Yerba Buena,015,0214 ,2791,344,10,4,4,14,16,9,10,1,150,7,8,51
23,Yerba Buena,015,0214 ,2792,343,4,6,4,15,29,2,9,0,140,12,4,77
23,Yerba Buena,015,0214 ,2793,343,7,4,7,11,18,3,9,1,149,14,13,48
23,Yerba Buena,015,0214 ,2794,344,2,6,4,19,24,4,5,2,168,5,9,47
23,Yerba Buena,015,0214 ,2795,343,7,6,2,6,24,5,12,2,167,9,7,44
23,Yerba Buena,015,0214 ,2796,343,6,4,3,16,31,7,9,4,128,13,6,54
23,Yerba Buena,015,0214 ,2797,343,5,0,3,20,19,1,8,2,159,10,8,63
23,Yerba Buena,015,0214 ,2798,343,9,5,1,9,26,4,11,3,128,11,19,63
23,Yerba Buena,015,0214 ,2799,342,2,7,3,9,23,11,4,0,167,13,11,53
23,Yerba Buena,015,0214 ,2800,343,7,10,4,8,17,6,6,2,137,13,0,67
23,Yerba Buena,015,0214 ,2801,343,8,3,3,9,20,6,8,0,149,10,7,73
23,Yerba Buena,015,0214 ,2802,344,4,2,3,11,21,7,11,2,133,16,10,74
23,Yerba Buena,015,0214 ,2803,343,6,6,6,10,27,4,13,1,120,15,7,73
23,Yerba Buena,015,0215 ,2804,344,3,5,1,33,17,4,9,2,55,9,5,142
23,Yerba Buena,015,0215 ,2805,344,5,8,1,28,24,1,10,0,77,8,6,109
23,Yerba Buena,015,0215 ,2806,344,285,0,2,24,23,1,19,5,88,19,5,114
23,Yerba Buena,015,0215 ,2807,344,1,6,1,38,10,0,4,2,69,11,5,130
23,Yerba Buena,015,0215 ,2808,344,1,2,1,32,15,1,14,1,67,17,7,125
23,Yerba Buena,015,0215 ,2809,344,2,11,1,47,5,0,12,3,37,25,6,135
23,Yerba Buena,015,0215 ,2810,345,4,6,1,42,9,0,11,1,53,21,6,124
23,Yerba Buena,015,0215 ,2811,345,1,6,4,27,14,2,10,0,69,17,6,132
23,Yerba Buena,015,0215 ,2812,343,7,0,2,47,14,1,10,0,96,11,5,98
23,Yerba Buena,015,0215 ,2813,344,3,10,4,36,22,0,10,2,102,10,6,93
23,Yerba Buena,015,0215 ,2814,344,4,7,3,43,19,2,2,2,59,16,4,122
23,Yerba Buena,015,0215 ,2815,344,5,1,2,33,20,2,9,1,92,15,5,98
23,Yerba Buena,015,0215 ,2816,344,0,5,2,33,19,4,6,1,52,11,6,143
23,Yerba Buena,015,0215 ,2817,344,3,2,1,34,13,1,11,1,81,11,6,128
23,Yerba Buena,015,0215 ,2818,344,3,4,3,25,20,3,11,0,101,15,2,84
23,Yerba Buena,015,0215 ,2819,341,3,3,2,36,17,3,11,2,32,22,6,148
23,Yerba Buena,015,0215 ,2820,344,4,4,1,33,15,1,16,1,46,16,9,142
23,Yerba Buena,015,0215 ,2821,344,3,3,0,29,14,3,14,1,77,10,3,120
23,Yerba Buena,015,0215 ,2822,344,2,2,1,31,10,2,22,4,46,14,7,152
23,Yerba Buena,015,0215 ,2823,345,3,4,2,35,12,3,13,2,62,7,5,134
23,Yerba Buena,015,0215 ,2824,343,2,4,6,22,18,2,12,2,118,3,4,84
23,Yerba Buena,015,0215 ,2825,344,2,5,1,40,16,13,13,2,45,13,5,136
23,Yerba Buena,015,0215 ,2826,344,3,1,2,20,17,2,18,1,79,10,4,133
23,Yerba Buena,015,0215 ,2827,344,4,5,3,32,18,1,10,1,61,13,12,132
23,Yerba Buena,015,0215 ,2828,344,4,7,0,36,16,2,15,3,89,14,6,92
23,Yerba Buena,015,0215 ,2829,344,5,4,1,26,17,2,15,4,88,10,7,103
23,Yerba Buena,015,0215 ,2830,344,3,2,2,35,16,1,12,1,80,10,3,117
23,Yerba Buena,015,0215 ,2831,345,5,4,3,38,25,3,12,0,68,9,5,114
23,Yerba Buena,015,0215 ,2832,343,3,6,1,27,15,1,9,0,62,12,8,124
23,Yerba Buena,015,0215 ,2833,345,0,2,4,36,13,1,7,0,85,7,5,134
23,Yerba Buena,015,0215 ,2834,344,1,4,1,26,16,3,13,2,110,9,5,110
23,Yerba Buena,015,0215 ,2835,344,3,5,3,35,13,0,15,3,63,15,9,120
23,Yerba Buena,015,0215 ,2836,345,0,3,3,28,9,1,15,0,78,16,11,124
23,Yerba Buena,015,0215 ,2837,343,3,4,1,25,13,3,8,3,54,16,8,141
23,Yerba Buena,015,0215 ,2838,343,5,4,7,18,25,3,8,1,98,20,8,87
23,Yerba Buena,015,0215 ,2839,343,3,5,1,38,11,2,8,1,62,11,4,138
23,Yerba Buena,015,0215 ,2840,342,1,1,1,61,6,2,12,1,42,12,3,147
23,Yerba Buena,015,0215 ,2841,344,4,5,2,39,12,2,11,5,84,13,4,102
23,Yerba Buena,015,0215 ,2842,344,6,4,1,26,15,0,7,0,63,13,8,144
23,Yerba Buena,015,0215 ,2843,344,4,1,4,33,9,3,9,2,77,18,14,109
23,Yerba Buena,015,0215 ,2844,343,2,2,3,24,21,1,5,2,95,9,5,115
23,Yerba Buena,015,0215 ,2845,344,4,2,1,20,16,3,12,0,104,9,9,103
23,Yerba Buena,015,0215 ,2846,343,8,9,1,38,13,2,17,1,51,10,9,134
23,Yerba Buena,015,0215 ,2847,343,2,2,3,27,19,4,14,2,58,11,3,141
23,Yerba Buena,015,0215 ,2848,344,2,2,1,28,15,4,16,1,60,18,2,123
23,Yerba Buena,015,0215 ,2849,343,0,3,2,21,19,2,11,1,56,22,7,134
23,Yerba Buena,015,0215 ,2850,343,5,5,1,43,21,3,12,2,59,11,0,111
23,Yerba Buena,015,0215 ,2851,342,1,0,2,47,8,1,13,4,37,10,6,139
23,Yerba Buena,015,0215 ,2852,343,2,3,0,22,23,4,16,3,73,8,2,118
23,Yerba Buena,015,0215 ,2853,343,5,3,1,28,20,3,18,0,91,11,7,108
23,Yerba Buena,015,0215 ,2854,345,1,3,0,28,19,1,9,1,63,11,4,139
23,Yerba Buena,015,0216 ,2855,348,4,7,0,27,23,6,9,1,0,8,6,102
23,Yerba Buena,015,0216 ,2856,349,4,0,0,28,15,2,8,1,80,22,10,117
23,Yerba Buena,015,0216 ,2857,348,0,4,2,36,21,12,11,0,55,15,12,126
23,Yerba Buena,015,0216 ,2858,348,2,8,3,32,23,1,7,0,64,19,6,122
23,Yerba Buena,015,0216 ,2859,348,4,3,1,18,20,1,16,1,98,16,13,105
23,Yerba Buena,015,0216 ,2860,347,2,7,1,32,14,2,12,1,78,12,4,119
23,Yerba Buena,015,0216 ,2861,347,5,5,1,29,16,3,3,1,111,8,5,98
23,Yerba Buena,015,0216 ,2862,348,5,7,0,39,11,2,19,1,49,7,5,138
23,Yerba Buena,015,0216 ,2863,348,1,1,4,41,13,2,13,2,59,21,8,132
23,Yerba Buena,015,0216 ,2864,347,3,2,2,43,26,0,15,0,65,9,7,117
23,Yerba Buena,015,0216 ,2865,347,3,1,2,32,8,6,14,2,87,11,6,127
23,Yerba Buena,015,0216 ,2866,347,7,1,1,33,20,2,6,1,91,15,6,107
23,Yerba Buena,015,0216 ,2867,347,4,3,1,26,25,4,15,3,97,13,6,93
23,Yerba Buena,015,0216 ,2868,347,6,2,4,42,18,1,8,0,76,19,3,118
23,Yerba Buena,015,0216 ,2869,347,3,3,4,41,24,3,8,0,102,5,4,96
23,Yerba Buena,015,0216 ,2870,348,1,0,1,37,15,3,14,3,92,12,5,96
23,Yerba Buena,015,0216 ,2871,347,1,1,1,48,17,0,8,1,71,10,2,142
23,Yerba Buena,015,0216 ,2872,348,6,4,1,36,12,2,16,1,46,11,6,147
23,Yerba Buena,015,0216 ,2873,347,276,4,1,32,17,3,6,2,105,14,6,85
23,Yerba Buena,015,0216 ,2874,347,5,7,1,13,19,3,11,1,59,6,10,121
23,Yerba Buena,015,0216 ,2875,347,4,3,3,27,14,4,9,3,70,14,4,123
23,Yerba Buena,015,0216 ,2876,347,3,3,2,52,18,5,11,5,58,9,8,116
23,Yerba Buena,015,0216 ,2877,347,2,0,0,39,16,0,13,0,77,10,10,110
23,Yerba Buena,015,0216 ,2878,347,3,6,0,41,11,3,17,1,54,13,5,144
23,Yerba Buena,015,0216 ,2879,347,0,0,1,30,21,0,16,0,68,0,9,109
23,Yerba Buena,015,0216 ,2880,347,4,5,2,32,29,4,15,0,99,7,7,92
23,Yerba Buena,015,0216 ,2881,348,1,6,1,28,15,1,7,2,58,14,8,142
23,Yerba Buena,015,0216 ,2882,347,2,6,2,26,15,3,12,2,73,10,9,133
23,Yerba Buena,015,0216 ,2883,348,5,8,1,32,21,3,12,1,90,15,5,94
23,Yerba Buena,015,0216 ,2884,347,1,3,0,48,17,5,12,3,66,17,10,98
23,Yerba Buena,015,0216 ,2885,347,6,3,2,35,15,2,14,0,75,14,10,116
23,Yerba Buena,015,0216 ,2886,348,5,9,3,35,20,2,8,0,101,16,6,89
23,Yerba Buena,015,0216 ,2887,347,2,8,2,27,15,9,14,1,88,10,5,126
23,Yerba Buena,015,0216 ,2888,348,2,6,0,32,20,2,13,1,70,13,8,113
23,Yerba Buena,015,0216 ,2889,348,3,7,1,33,15,4,10,0,77,16,5,116
23,Yerba Buena,015,0216 ,2890,347,3,9,2,36,23,3,8,3,88,4,9,96
23,Yerba Buena,015,0216 ,2891,348,2,5,2,42,17,2,13,1,62,15,8,118
23,Yerba Buena,015,0216 ,2892,347,2,6,1,42,17,7,7,2,49,10,8,144
23,Yerba Buena,015,0216 ,2893,347,1,2,1,52,11,0,12,0,59,17,4,137
23,Yerba Buena,015,0216 ,2894,346,3,5,3,33,26,0,6,2,100,8,8,91
23,Yerba Buena,015,0216 ,2895,349,4,7,1,22,19,10,13,0,102,11,8,98
23,Yerba Buena,015,0216 ,2896,347,4,12,0,31,12,1,8,0,46,7,12,147
23,Yerba Buena,015,0216 ,2897,347,4,9,2,23,22,5,6,1,132,11,11,62
23,Yerba Buena,015,0216 ,2898,347,3,5,1,30,17,1,8,3,65,13,7,128
23,Yerba Buena,015,0216 ,2899,347,3,6,4,24,17,1,10,0,84,10,9,113
23,Yerba Buena,015,0216 ,2900,349,0,1,6,49,17,2,19,1,46,3,10,114
23,Yerba Buena,015,0216 ,2901,347,8,3,1,43,26,2,8,4,76,10,4,113
23,Yerba Buena,015,0216 ,2902,347,2,6,1,42,18,5,15,1,74,9,3,111
23,Yerba Buena,015,0216 ,2903,347,6,4,4,26,11,3,18,1,90,11,4,117
23,Yerba Buena,015,0216 ,2904,348,4,3,2,26,7,12,4,1,107,7,5,107
23,Yerba Buena,015,0216 ,2905,347,5,5,1,40,24,2,10,0,92,17,7,79
23,Yerba Buena,015,0216 ,2906,347,3,7,2,31,24,5,10,1,87,12,5,88
23,Yerba Buena,015,0216 ,2907,347,3,3,1,27,18,1,7,0,88,14,12,100
23,Yerba Buena,015,0216 ,2908,347,7,2,2,34,20,3,14,2,82,10,9,105
23,Yerba Buena,015,0216 ,2909,347,2,3,3,24,19,2,13,2,83,20,7,102
23,Yerba Buena,015,0216 ,2910,348,1,1,1,26,7,2,14,2,66,10,9,126
23,Yerba Buena,015,0216 ,2911,347,7,2,1,21,14,5,10,2,101,12,4,111
23,Yerba Buena,015,0216 ,2912,347,1,2,0,41,19,1,9,2,45,11,11,146
23,Yerba Buena,015,0216 ,2913,347,5,4,1,46,14,2,14,2,47,5,2,139
23,Yerba Buena,015,0216 ,2914,347,5,4,0,40,23,4,8,1,74,8,7,120
23,Yerba Buena,015,0216 ,2915,347,3,8,0,33,20,2,10,1,97,24,10,93
23,Yerba Buena,015,0216 ,2916,348,2,6,5,30,28,1,17,0,91,21,5,83
23,Yerba Buena,015,0216 ,2917,347,5,9,1,42,13,2,5,2,67,10,4,121
23,Tafí Viejo,016,0217 ,2918,167,0,0,0,0,0,0,0,0,0,0,0,0
23,Tafí Viejo,016,0218 ,2919,116,0,0,0,0,0,0,0,0,0,0,0,0
23,Tafí Viejo,016,0219 ,2920,297,5,9,2,10,13,1,4,1,140,3,5,27
23,Tafí Viejo,016,0219 ,2921,297,10,6,2,7,17,0,4,2,126,7,2,38
23,Tafí Viejo,016,0219 ,2922,296,3,7,1,12,13,1,4,2,131,5,4,32
23,Tafí Viejo,016,0219 ,2923,296,3,6,3,18,16,2,2,1,118,2,11,38
23,Tafí Viejo,016,0219 ,2924,296,4,4,3,13,21,3,6,1,115,7,6,34
23,Tafí Viejo,016,0220 ,2925,151,0,0,0,0,0,0,0,0,0,0,0,0
23,Tafí Viejo,016,0221 ,2926,264,6,6,3,8,28,3,8,1,96,4,3,32
23,Tafí Viejo,016,0221 ,2927,265,3,2,3,5,20,4,6,0,113,2,6,24
23,Tafí Viejo,016,0221 ,2928,265,3,0,1,10,11,0,6,1,122,8,3,25
23,Tafí Viejo,016,0222 ,2929,249,233,1,2,5,9,1,18,1,168,3,6,19
23,Tafí Viejo,016,0222 ,2930,250,2,2,1,5,9,2,18,1,161,6,1,12
23,Tafí Viejo,016,0223 ,2931,350,4,3,4,11,13,6,5,0,113,24,9,88
23,Tafí Viejo,016,0223 ,2932,350,1,3,2,7,16,7,11,0,114,17,19,74
23,Tafí Viejo,016,0223 ,2933,351,3,13,1,5,16,3,3,1,101,18,12,109
23,Tafí Viejo,016,0223 ,2934,350,7,5,0,13,14,0,5,1,97,18,19,106
23,Tafí Viejo,016,0223 ,2935,350,5,11,5,7,27,4,7,4,103,13,12,82
23,Tafí Viejo,016,0223 ,2936,349,3,5,3,8,12,3,11,4,130,20,8,74
23,Tafí Viejo,016,0223 ,2937,349,3,11,1,14,20,3,6,2,94,24,8,102
23,Tafí Viejo,016,0223 ,2938,349,3,13,2,13,11,3,5,0,111,17,10,106
23,Tafí Viejo,016,0223 ,2939,349,1,9,1,9,17,3,4,1,122,8,7,92
23,Tafí Viejo,016,0223 ,2940,349,2,5,2,13,27,5,5,0,116,16,12,93
23,Tafí Viejo,016,0223 ,2941,350,2,6,5,9,27,3,9,1,119,12,15,70
23,Tafí Viejo,016,0223 ,2942,349,3,8,3,12,17,5,7,2,121,8,21,86
23,Tafí Viejo,016,0223 ,2943,348,5,7,1,11,22,1,7,1,95,17,6,117
23,Tafí Viejo,016,0223 ,2944,349,5,7,2,16,22,3,8,1,106,12,8,95
23,Tafí Viejo,016,0223 ,2945,350,5,2,2,14,15,2,3,0,108,23,11,101
23,Tafí Viejo,016,0223 ,2946,349,3,13,1,7,21,1,1,3,101,17,5,119
23,Tafí Viejo,016,0223 ,2947,349,4,11,1,8,25,4,2,2,109,20,17,75
23,Tafí Viejo,016,0223 ,2948,350,0,8,3,17,18,3,5,3,126,15,12,72
23,Tafí Viejo,016,0223 ,2949,351,4,3,0,8,24,6,5,0,127,17,12,81
23,Tafí Viejo,016,0223 ,2950,350,4,3,1,16,24,3,8,3,123,19,11,75
23,Tafí Viejo,016,0223 ,2951,350,7,5,2,5,19,2,11,1,149,15,11,69
23,Tafí Viejo,016,0223 ,2952,349,6,5,2,14,19,3,5,1,114,20,12,81
23,Tafí Viejo,016,0223 ,2953,349,6,7,1,9,14,15,4,3,117,22,11,76
23,Tafí Viejo,016,0223 ,2954,349,10,9,4,8,23,1,11,3,108,11,7,100
23,Tafí Viejo,016,0223A,2955,342,6,7,3,6,16,1,5,0,135,15,10,66
23,Tafí Viejo,016,0223A,2956,342,3,6,2,9,11,3,4,2,119,13,8,93
23,Tafí Viejo,016,0223A,2957,342,4,2,3,18,17,2,12,1,96,16,10,106
23,Tafí Viejo,016,0223A,2958,342,1,4,2,11,15,3,9,2,101,20,6,99
23,Tafí Viejo,016,0223A,2959,343,4,3,1,8,24,3,6,1,90,10,7,116
23,Tafí Viejo,016,0223A,2960,341,0,4,4,7,21,0,6,1,115,20,7,81
23,Tafí Viejo,016,0223A,2961,342,3,7,1,6,15,1,7,3,113,18,14,86
23,Tafí Viejo,016,0223A,2962,342,2,5,3,7,18,1,4,1,107,18,6,97
23,Tafí Viejo,016,0223A,2963,342,4,6,4,13,22,1,4,2,99,11,7,98
23,Tafí Viejo,016,0223A,2964,342,5,6,2,10,21,4,5,1,96,11,14,106
23,Tafí Viejo,016,0223A,2965,340,6,3,1,4,15,3,1,5,118,16,9,100
23,Tafí Viejo,016,0223A,2966,341,3,5,1,6,19,2,4,0,110,16,11,100
23,Tafí Viejo,016,0223A,2967,340,5,4,1,8,10,3,3,1,68,19,5,146
23,Tafí Viejo,016,0223A,2968,343,3,2,5,7,17,2,6,3,123,14,11,104
23,Tafí Viejo,016,0223A,2969,342,4,0,4,16,22,3,5,1,97,23,6,100
23,Tafí Viejo,016,0223A,2970,343,4,4,3,14,14,2,9,1,100,24,5,101
23,Tafí Viejo,016,0223A,2971,341,3,3,2,6,15,4,8,2,115,15,9,94
23,Tafí Viejo,016,0223A,2972,342,2,2,2,9,17,2,9,1,112,15,9,96
23,Tafí Viejo,016,0223A,2973,342,10,5,3,16,27,1,7,1,113,9,6,73
23,Tafí Viejo,016,0223A,2974,340,0,3,2,10,15,3,2,1,115,17,0,91
23,Tafí Viejo,016,0223A,2975,341,4,11,1,4,10,4,6,3,106,22,12,88
23,Tafí Viejo,016,0223A,2976,341,4,11,7,8,22,5,5,3,96,15,8,99
23,Tafí Viejo,016,0223A,2977,341,4,4,2,4,13,3,3,2,132,11,10,79
23,Tafí Viejo,016,0223B,2978,339,3,7,5,16,14,5,5,2,134,18,1,77
23,Tafí Viejo,016,0223B,2979,339,287,1,5,12,28,0,4,2,120,11,8,80
23,Tafí Viejo,016,0223B,2980,340,4,8,3,8,24,1,10,3,87,21,13,101
23,Tafí Viejo,016,0223B,2981,339,6,8,3,11,25,4,9,3,106,18,9,88
23,Tafí Viejo,016,0223B,2982,341,4,5,1,11,30,7,11,1,119,16,12,64
23,Tafí Viejo,016,0223B,2983,339,8,3,3,21,20,7,0,3,94,9,11,103
23,Tafí Viejo,016,0223B,2984,339,5,2,1,13,24,2,7,2,96,14,11,97
23,Tafí Viejo,016,0223B,2985,339,5,4,2,8,27,4,6,3,117,16,10,85
23,Tafí Viejo,016,0223B,2986,339,2,4,0,14,29,3,7,2,109,26,8,77
23,Tafí Viejo,016,0223B,2987,337,5,0,4,10,24,5,7,2,116,17,12,78
23,Tafí Viejo,016,0223B,2988,339,7,4,1,10,34,4,7,1,95,18,8,103
23,Tafí Viejo,016,0223B,2989,337,2,4,2,13,30,1,17,2,97,18,15,87
23,Tafí Viejo,016,0223B,2990,338,0,8,1,13,19,4,11,0,113,19,12,78
23,Tafí Viejo,016,0223B,2991,338,292,8,3,10,38,4,5,2,105,17,13,81
23,Tafí Viejo,016,0223B,2992,338,2,4,2,14,19,4,13,3,116,18,7,70
23,Tafí Viejo,016,0223B,2993,337,6,4,1,20,29,0,7,6,104,10,13,75
23,Tafí Viejo,016,0223B,2994,338,9,5,4,8,27,3,4,2,113,19,10,83
23,Tafí Viejo,016,0223B,2995,339,6,7,0,9,19,4,3,2,116,18,9,85
23,Tafí Viejo,016,0224 ,2996,346,2,4,4,1,23,7,6,1,152,14,11,67
23,Tafí Viejo,016,0224 ,2997,345,5,8,3,8,23,13,2,1,141,13,12,58
23,Tafí Viejo,016,0224 ,2998,345,7,10,1,5,22,5,7,2,143,13,9,52
23,Tafí Viejo,016,0224 ,2999,345,5,7,1,7,24,4,11,0,131,5,9,71
23,Tafí Viejo,016,0224 ,3000,345,5,2,2,13,26,9,6,1,142,12,13,55
23,Tafí Viejo,016,0224 ,3001,345,7,9,1,9,28,5,13,0,139,8,14,45
23,Tafí Viejo,016,0224 ,3002,344,1,12,3,11,22,3,4,3,133,18,6,51
23,Tafí Viejo,016,0224 ,3003,344,4,5,4,9,17,9,8,4,144,12,15,54
23,Tafí Viejo,016,0224 ,3004,347,8,8,6,4,8,4,8,2,156,13,12,55
23,Tafí Viejo,016,0224 ,3005,345,3,14,3,8,26,3,5,6,153,8,7,44
23,Tafí Viejo,016,0224 ,3006,345,3,5,2,11,16,3,5,3,152,17,11,62
23,Tafí Viejo,016,0224 ,3007,345,5,9,1,9,25,7,8,2,147,7,5,54
23,Tafí Viejo,016,0224 ,3008,344,8,5,2,7,31,2,7,9,142,6,7,62
23,Tafí Viejo,016,0224 ,3009,345,6,8,1,7,27,6,2,1,144,12,8,57
23,Tafí Viejo,016,0224 ,3010,345,5,6,2,11,18,8,5,1,147,10,14,52
23,Tafí Viejo,016,0224 ,3011,345,4,6,1,14,16,4,7,1,146,16,11,60
23,Tafí Viejo,016,0224 ,3012,347,2,4,2,11,30,4,5,2,152,15,15,66
23,Tafí Viejo,016,0224 ,3013,344,5,5,3,7,12,6,13,2,151,5,6,61
23,Tafí Viejo,016,0224 ,3014,345,2,7,3,7,16,8,11,0,168,15,2,37
23,Tafí Viejo,016,0224 ,3015,345,2,5,4,8,9,7,3,1,179,13,6,45
23,Tafí Viejo,016,0224 ,3016,345,6,5,3,7,14,2,10,0,156,0,9,61
23,Tafí Viejo,016,0224 ,3017,346,7,3,2,19,21,4,9,3,154,9,13,52
23,Tafí Viejo,016,0224 ,3018,345,4,9,3,11,30,2,11,4,122,16,6,61
23,Tafí Viejo,016,0224 ,3019,346,6,7,0,4,15,3,1,1,144,11,9,82
23,Tafí Viejo,016,0225 ,3020,265,3,7,2,5,9,3,1,0,123,4,2,85
23,Tafí Viejo,016,0225 ,3021,266,0,0,0,8,25,2,2,3,116,5,3,75
23,Tafí Viejo,016,0225 ,3022,266,0,4,4,3,14,1,4,2,111,0,3,83
23,Tafí Viejo,016,0225 ,3023,265,0,4,1,0,14,3,3,0,125,3,4,85
23,Tafí Viejo,016,0226 ,3024,319,4,6,2,3,26,4,2,0,151,6,18,51
23,Tafí Viejo,016,0226 ,3025,319,3,6,0,6,27,3,1,0,139,7,13,49
23,Tafí Viejo,016,0226 ,3026,319,5,2,2,5,27,3,4,0,161,11,9,43
23,Tafí Viejo,016,0226 ,3027,318,3,8,2,6,20,2,2,4,148,0,6,57
23,Tafí Viejo,016,0226 ,3028,317,8,7,2,6,23,4,5,3,145,5,8,48
23,Tafí Viejo,016,0226 ,3029,320,5,5,0,14,17,1,5,1,140,6,8,46
23,Tafí Viejo,016,0226 ,3030,320,3,4,0,7,17,2,4,1,134,6,11,72
23,Tafí Viejo,016,0226 ,3031,319,3,5,6,3,21,3,1,1,152,6,11,62
23,Tafí Viejo,016,0226 ,3032,319,7,9,5,10,25,2,4,1,127,10,9,58
23,Tafí Viejo,016,0226 ,3033,318,0,3,4,7,24,8,0,2,149,11,13,51
23,Tafí Viejo,016,0226 ,3034,317,4,3,2,7,13,6,5,1,163,10,11,46
23,Tafí Viejo,016,0227 ,3035,348,13,9,3,14,33,6,7,2,122,18,8,54
23,Tafí Viejo,016,0227 ,3036,349,3,4,1,20,39,6,3,0,115,10,12,83
23,Tafí Viejo,016,0227 ,3037,348,3,13,1,9,28,5,9,2,98,14,14,69
23,Tafí Viejo,016,0227 ,3038,348,2,6,1,21,25,9,7,3,120,13,16,65
23,Tafí Viejo,016,0227 ,3039,349,4,14,2,11,35,2,5,0,124,13,10,65
23,Tafí Viejo,016,0227 ,3040,348,1,8,3,11,33,4,8,2,108,11,21,90
23,Tafí Viejo,016,0227 ,3041,348,5,4,5,16,33,5,3,2,136,15,10,60
23,Tafí Viejo,016,0227 ,3042,347,4,4,4,15,23,2,6,0,110,16,16,65
23,Tafí Viejo,016,0227 ,3043,348,5,1,1,15,28,6,7,1,137,8,0,74
23,Tafí Viejo,016,0227 ,3044,348,5,5,1,4,26,0,2,0,126,17,9,100
23,Tafí Viejo,016,0227 ,3045,348,4,6,1,14,32,3,4,1,126,20,10,72
23,Tafí Viejo,016,0227 ,3046,348,4,5,1,13,34,4,12,14,127,14,12,58
23,Tafí Viejo,016,0227 ,3047,348,2,6,2,7,43,7,6,3,138,13,11,52
23,Tafí Viejo,016,0227 ,3048,350,5,12,2,11,19,5,6,4,111,10,10,83
23,Tafí Viejo,016,0227 ,3049,348,4,3,0,33,1,4,1,11,133,15,0,58
23,Tafí Viejo,016,0227 ,3050,347,4,3,3,16,25,5,8,4,113,15,18,75
23,Tafí Viejo,016,0227 ,3051,348,5,6,3,12,36,10,7,1,127,10,16,57
23,Tafí Viejo,016,0227 ,3052,347,5,8,0,10,30,3,4,1,119,12,12,64
23,Tafí Viejo,016,0227 ,3053,349,4,2,3,6,38,3,4,2,144,14,8,63
23,Tafí Viejo,016,0227 ,3054,349,4,3,3,17,25,6,6,5,118,17,11,72
23,Tafí Viejo,016,0227 ,3055,349,2,15,4,14,28,6,7,0,112,14,11,71
23,Tafí Viejo,016,0227 ,3056,349,3,8,3,13,17,3,6,2,147,15,16,56
23,Tafí Viejo,016,0227 ,3057,348,5,4,2,8,31,11,4,2,127,8,9,75
23,Tafí Viejo,016,0227 ,3058,347,3,9,4,21,26,1,6,1,112,0,12,76
23,Tafí Viejo,016,0227 ,3059,347,6,4,4,26,42,8,6,2,110,15,8,56
23,Tafí Viejo,016,0227 ,3060,347,6,6,8,6,36,11,4,5,99,10,15,74
23,Tafí Viejo,016,0227 ,3061,347,4,11,2,15,20,6,10,4,103,19,18,71
23,Tafí Viejo,016,0227 ,3062,349,2,8,1,16,29,4,7,5,122,16,8,75
23,Tafí Viejo,016,0228 ,3063,349,5,9,1,19,33,5,8,0,106,16,15,76
23,Tafí Viejo,016,0228 ,3064,347,5,5,3,16,26,3,8,0,129,11,18,62
23,Tafí Viejo,016,0228 ,3065,350,4,6,2,8,31,4,6,2,118,19,18,63
23,Tafí Viejo,016,0228 ,3066,349,8,2,3,14,22,7,5,1,134,11,11,76
23,Tafí Viejo,016,0228 ,3067,349,3,4,4,15,33,5,3,2,130,14,13,63
23,Tafí Viejo,016,0228 ,3068,349,8,0,5,15,21,3,9,3,124,14,14,71
23,Tafí Viejo,016,0228 ,3069,349,2,14,1,17,32,4,4,2,105,17,13,82
23,Tafí Viejo,016,0228 ,3070,349,3,5,2,18,15,2,11,0,123,15,0,56
23,Tafí Viejo,016,0228 ,3071,349,3,5,4,11,40,6,2,2,135,5,14,67
23,Tafí Viejo,016,0228 ,3072,349,1,2,1,17,27,8,3,2,121,26,11,88
